"crusoenormaljustnouns" "lighthousejustnormalnouns"
"cascades" 0 0.0158265411094405
"cavity" 0.00929713648196356 0
"ceiling" 0.00464856824098178 0.00791327055472027
"century" 0 0.0158265411094405
"ceremony" 0.00464856824098178 0.00791327055472027
"certainty" 0.00464856824098178 0.00791327055472027
"chambers" 0 0.0158265411094405
"charts" 0.00929713648196356 0
"chemist" 0 0.0158265411094405
"chicks" 0 0.0158265411094405
"chin" 0 0.0158265411094405
"christians" 0.00929713648196356 0
"christmas" 0 0.0158265411094405
"circles" 0 0.0158265411094405
"circuses" 0 0.0158265411094405
"class" 0 0.0158265411094405
"clergy" 0.00929713648196356 0
"climates" 0.00929713648196356 0
"cloths" 0.00464856824098178 0.00791327055472027
"cloudy" 0.00929713648196356 0
"clumps" 0 0.0158265411094405
"clusters" 0.00464856824098178 0.00791327055472027
"code" 0 0.0158265411094405
"collar" 0.00464856824098178 0.00791327055472027
"college" 0 0.0158265411094405
"colloquy" 0 0.0158265411094405
"colonel" 0.00929713648196356 0
"column" 0 0.0158265411094405
"comb" 0 0.0158265411094405
"commons" 0 0.0158265411094405
"communication" 0.00929713648196356 0
"community" 0 0.0158265411094405
"compliment" 0.00464856824098178 0.00791327055472027
"concentration" 0 0.0158265411094405
"conclusions" 0.00464856824098178 0.00791327055472027
"confidence" 0.00464856824098178 0.00791327055472027
"consciences" 0.00929713648196356 0
"considerations" 0.00929713648196356 0
"consolations" 0 0.0158265411094405
"conspiracy" 0.00929713648196356 0
"consultation" 0.00929713648196356 0
"contempt" 0.00464856824098178 0.00791327055472027
"contract" 0.00464856824098178 0.00791327055472027
"contribution" 0 0.0158265411094405
"control" 0 0.0158265411094405
"converse" 0.00929713648196356 0
"convictions" 0.00929713648196356 0
"cookery" 0.00464856824098178 0.00791327055472027
"copper" 0.00929713648196356 0
"core" 0 0.0158265411094405
"correspondent" 0.00929713648196356 0
"corruption" 0.00464856824098178 0.00791327055472027
"courtesy" 0 0.0158265411094405
"covers" 0 0.0158265411094405
"crackle" 0 0.0158265411094405
"creaking" 0 0.0158265411094405
"crowd" 0.00929713648196356 0
"cruelty" 0.00464856824098178 0.00791327055472027
"cupboards" 0 0.0158265411094405
"curves" 0 0.0158265411094405
"cutlasses" 0.00929713648196356 0
"cyclamen" 0 0.0158265411094405
"darts" 0.00929713648196356 0
"dealings" 0.00929713648196356 0
"debtor" 0.00929713648196356 0
"deference" 0 0.0158265411094405
"degeneracy" 0.00929713648196356 0
"deliverances" 0.00929713648196356 0
"deliverer" 0.00929713648196356 0
"demeanour" 0 0.0158265411094405
"demon" 0 0.0158265411094405
"demons" 0 0.0158265411094405
"deposit" 0.00464856824098178 0.00791327055472027
"descends" 0 0.0158265411094405
"detail" 0 0.0158265411094405
"determination" 0.00464856824098178 0.00791327055472027
"devices" 0.00464856824098178 0.00791327055472027
"dexterity" 0.00929713648196356 0
"diamonds" 0.00929713648196356 0
"didn" 0 0.0158265411094405
"differences" 0 0.0158265411094405
"diligence" 0.00929713648196356 0
"disbursements" 0.00929713648196356 0
"discomfort" 0 0.0158265411094405
"discouragement" 0.00929713648196356 0
"discourses" 0.00929713648196356 0
"dishes" 0.00464856824098178 0.00791327055472027
"disposal" 0.00464856824098178 0.00791327055472027
"disputes" 0.00929713648196356 0
"dissatisfaction" 0.00464856824098178 0.00791327055472027
"dissertations" 0 0.0158265411094405
"distempers" 0.00929713648196356 0
"distinction" 0.00464856824098178 0.00791327055472027
"distraught" 0 0.0158265411094405
"divers" 0.00929713648196356 0
"diversions" 0.00929713648196356 0
"diving" 0 0.0158265411094405
"division" 0 0.0158265411094405
"doctor" 0.00464856824098178 0.00791327055472027
"dogs" 0 0.0158265411094405
"drain" 0 0.0158265411094405
"drakes" 0 0.0158265411094405
"draperies" 0 0.0158265411094405
"draught" 0.00464856824098178 0.00791327055472027
"draw" 0.00929713648196356 0
"dreadful" 0.00464856824098178 0.00791327055472027
"dreamily" 0 0.0158265411094405
"drench" 0 0.0158265411094405
"dutch" 0.00929713648196356 0
"dwelt" 0 0.0158265411094405
"eaters" 0.00929713648196356 0
"echo" 0.00464856824098178 0.00791327055472027
"echoes" 0.00464856824098178 0.00791327055472027
"egotism" 0 0.0158265411094405
"element" 0 0.0158265411094405
"endurance" 0 0.0158265411094405
"energies" 0 0.0158265411094405
"englishmen" 0.00929713648196356 0
"enjoyment" 0.00929713648196356 0
"envy" 0.00929713648196356 0
"equanimity" 0 0.0158265411094405
"european" 0.00929713648196356 0
"evenings" 0 0.0158265411094405
"everlasting" 0 0.0158265411094405
"evidence" 0.00929713648196356 0
"exactingness" 0 0.0158265411094405
"examination" 0 0.0158265411094405
"examples" 0.00929713648196356 0
"excursion" 0.00929713648196356 0
"excuse" 0.00464856824098178 0.00791327055472027
"exercise" 0.00929713648196356 0
"exhaustion" 0 0.0158265411094405
"exhilaration" 0 0.0158265411094405
"expansion" 0 0.0158265411094405
"expeditions" 0 0.0158265411094405
"experiments" 0.00929713648196356 0
"explanation" 0 0.0158265411094405
"expressions" 0.00929713648196356 0
"extent" 0.00464856824098178 0.00791327055472027
"extravagances" 0.00929713648196356 0
"extreme" 0.00464856824098178 0.00791327055472027
"extremes" 0.00464856824098178 0.00791327055472027
"extremities" 0.00929713648196356 0
"fading" 0 0.0158265411094405
"fathers" 0.00929713648196356 0
"favourite" 0.00464856824098178 0.00791327055472027
"favourites" 0.00464856824098178 0.00791327055472027
"feather" 0 0.0158265411094405
"feathers" 0 0.0158265411094405
"february" 0.00929713648196356 0
"females" 0.00929713648196356 0
"fender" 0 0.0158265411094405
"find" 0.00464856824098178 0.00791327055472027
"finish" 0 0.0158265411094405
"fir" 0.00929713648196356 0
"firebrand" 0.00929713648196356 0
"firewood" 0.00929713648196356 0
"fissures" 0 0.0158265411094405
"flag" 0 0.0158265411094405
"flanders" 0.00929713648196356 0
"flare" 0 0.0158265411094405
"fleets" 0.00929713648196356 0
"flour" 0.00929713648196356 0
"fluidity" 0 0.0158265411094405
"fogies" 0 0.0158265411094405
"folds" 0 0.0158265411094405
"footstep" 0.00464856824098178 0.00791327055472027
"forces" 0 0.0158265411094405
"foreground" 0 0.0158265411094405
"fortifications" 0.00929713648196356 0
"fortunes" 0.00929713648196356 0
"forwards" 0 0.0158265411094405
"frights" 0.00929713648196356 0
"fruits" 0.00929713648196356 0
"fuel" 0.00929713648196356 0
"fume" 0 0.0158265411094405
"fusee" 0.00929713648196356 0
"gallons" 0.00929713648196356 0
"gallop" 0.00929713648196356 0
"games" 0 0.0158265411094405
"gap" 0 0.0158265411094405
"gardener" 0 0.0158265411094405
"gascony" 0.00929713648196356 0
"gate" 0.00464856824098178 0.00791327055472027
"gathering" 0 0.0158265411094405
"generation" 0 0.0158265411094405
"gentlewoman" 0.00929713648196356 0
"george" 0 0.0158265411094405
"geranium" 0 0.0158265411094405
"geraniums" 0 0.0158265411094405
"gesture" 0 0.0158265411094405
"ghosts" 0 0.0158265411094405
"gills" 0 0.0158265411094405
"glove" 0 0.0158265411094405
"gnats" 0 0.0158265411094405
"gossip" 0 0.0158265411094405
"gravel" 0.00464856824098178 0.00791327055472027
"greek" 0 0.0158265411094405
"green" 0.00464856824098178 0.00791327055472027
"greyer" 0 0.0158265411094405
"group" 0 0.0158265411094405
"guess" 0.00929713648196356 0
"guiana" 0.00929713648196356 0
"gulfs" 0 0.0158265411094405
"gust" 0 0.0158265411094405
"gusts" 0.00929713648196356 0
"habits" 0 0.0158265411094405
"hallooing" 0.00929713648196356 0
"handkerchiefs" 0.00464856824098178 0.00791327055472027
"hardships" 0.00929713648196356 0
"hatches" 0.00464856824098178 0.00791327055472027
"hats" 0.00464856824098178 0.00791327055472027
"headache" 0.00929713648196356 0
"hearing" 0.00464856824098178 0.00791327055472027
"heavens" 0 0.0158265411094405
"hebrides" 0 0.0158265411094405
"hedges" 0 0.0158265411094405
"heel" 0.00464856824098178 0.00791327055472027
"heir" 0.00929713648196356 0
"hen" 0 0.0158265411094405
"hero" 0 0.0158265411094405
"hesitation" 0.00464856824098178 0.00791327055472027
"hinges" 0 0.0158265411094405
"hint" 0.00929713648196356 0
"hip" 0 0.0158265411094405
"hive" 0 0.0158265411094405
"hives" 0 0.0158265411094405
"holding" 0.00464856824098178 0.00791327055472027
"holiday" 0 0.0158265411094405
"honour" 0.00929713648196356 0
"hooks" 0.00464856824098178 0.00791327055472027
"horsemen" 0.00464856824098178 0.00791327055472027
"humps" 0 0.0158265411094405
"hurries" 0.00929713648196356 0
"husks" 0.00929713648196356 0
"hypocrite" 0.00464856824098178 0.00791327055472027
"impersonality" 0 0.0158265411094405
"improvements" 0.00929713648196356 0
"impulses" 0.00464856824098178 0.00791327055472027
"inclinations" 0.00929713648196356 0
"income" 0.00929713648196356 0
"inconvenience" 0.00929713648196356 0
"indies" 0.00929713648196356 0
"indifference" 0 0.0158265411094405
"indraft" 0.00929713648196356 0
"infinitely" 0.00464856824098178 0.00791327055472027
"information" 0.00929713648196356 0
"inheritance" 0.00929713648196356 0
"injury" 0.00929713648196356 0
"innocence" 0.00464856824098178 0.00791327055472027
"inquiries" 0.00929713648196356 0
"inscriptions" 0 0.0158265411094405
"instructor" 0.00929713648196356 0
"intellect" 0 0.0158265411094405
"intent" 0.00464856824098178 0.00791327055472027
"intricacy" 0 0.0158265411094405
"irony" 0 0.0158265411094405
"irritation" 0 0.0158265411094405
"isle" 0.00464856824098178 0.00791327055472027
"isles" 0.00464856824098178 0.00791327055472027
"isolation" 0 0.0158265411094405
"jack" 0.00929713648196356 0
"jacmanna" 0 0.0158265411094405
"jan" 0.00929713648196356 0
"jerk" 0 0.0158265411094405
"john" 0 0.0158265411094405
"journals" 0.00929713648196356 0
"judgement" 0 0.0158265411094405
"judges" 0.00464856824098178 0.00791327055472027
"jug" 0.00464856824098178 0.00791327055472027
"juncture" 0.00929713648196356 0
"keeper" 0 0.0158265411094405
"kennedy" 0 0.0158265411094405
"kennet" 0 0.0158265411094405
"kettle" 0.00929713648196356 0
"key" 0.00464856824098178 0.00791327055472027
"keyholes" 0 0.0158265411094405
"killing" 0.00929713648196356 0
"knots" 0 0.0158265411094405
"lamentation" 0 0.0158265411094405
"lamps" 0 0.0158265411094405
"lance" 0.00929713648196356 0
"lanes" 0 0.0158265411094405
"languedoc" 0.00929713648196356 0
"lawgiver" 0.00464856824098178 0.00791327055472027
"laziness" 0.00464856824098178 0.00791327055472027
"leant" 0 0.0158265411094405
"ledge" 0.00464856824098178 0.00791327055472027
"lemon" 0 0.0158265411094405
"leopard" 0.00929713648196356 0
"leopards" 0.00929713648196356 0
"lifeboat" 0 0.0158265411094405
"lifetime" 0 0.0158265411094405
"liking" 0.00464856824098178 0.00791327055472027
"liquid" 0 0.0158265411094405
"listening" 0 0.0158265411094405
"lizard" 0 0.0158265411094405
"loaf" 0.00929713648196356 0
"lockers" 0.00929713648196356 0
"log" 0.00464856824098178 0.00791327055472027
"loneliness" 0 0.0158265411094405
"looks" 0.00929713648196356 0
"loveliness" 0 0.0158265411094405
"lover" 0 0.0158265411094405
"loves" 0 0.0158265411094405
"luck" 0.00464856824098178 0.00791327055472027
"lumps" 0 0.0158265411094405
"luncheon" 0 0.0158265411094405
"lust" 0.00464856824098178 0.00791327055472027
"lustre" 0 0.0158265411094405
"lusts" 0.00929713648196356 0
"luxury" 0.00929713648196356 0
"mackerel" 0 0.0158265411094405
"majesty" 0.00464856824098178 0.00791327055472027
"make" 0.00929713648196356 0
"malice" 0.00929713648196356 0
"manning" 0 0.0158265411094405
"manor" 0.00929713648196356 0
"maps" 0.00464856824098178 0.00791327055472027
"maresco" 0.00929713648196356 0
"marian" 0 0.0158265411094405
"mary" 0 0.0158265411094405
"masterpiece" 0 0.0158265411094405
"masters" 0.00929713648196356 0
"materials" 0.00929713648196356 0
"meadows" 0.00464856824098178 0.00791327055472027
"mechanic" 0.00464856824098178 0.00791327055472027
"medicine" 0.00929713648196356 0
"meeting" 0 0.0158265411094405
"melancholy" 0 0.0158265411094405
"melody" 0 0.0158265411094405
"memorandum" 0.00929713648196356 0
"merriment" 0.00464856824098178 0.00791327055472027
"mesh" 0 0.0158265411094405
"methods" 0.00929713648196356 0
"michael" 0 0.0158265411094405
"minnows" 0 0.0158265411094405
"miracles" 0.00464856824098178 0.00791327055472027
"miscarriages" 0.00929713648196356 0
"model" 0 0.0158265411094405
"moiety" 0.00929713648196356 0
"monotony" 0 0.0158265411094405
"monsters" 0.00464856824098178 0.00791327055472027
"moonlight" 0 0.0158265411094405
"morocco" 0.00929713648196356 0
"mound" 0 0.0158265411094405
"movements" 0 0.0158265411094405
"mucklebackit" 0 0.0158265411094405
"mud" 0 0.0158265411094405
"multitude" 0.00929713648196356 0
"muscle" 0 0.0158265411094405
"muzzle" 0.00929713648196356 0
"natives" 0.00929713648196356 0
"navy" 0 0.0158265411094405
"nay" 0.00929713648196356 0
"neighbours" 0.00929713648196356 0
"net" 0 0.0158265411094405
"nettles" 0.00464856824098178 0.00791327055472027
"newspaper" 0 0.0158265411094405
"noises" 0.00929713648196356 0
"notches" 0.00929713648196356 0
"notices" 0.00929713648196356 0
"nuisance" 0 0.0158265411094405
"nurse" 0.00464856824098178 0.00791327055472027
"nut" 0 0.0158265411094405
"nuts" 0 0.0158265411094405
"oak" 0.00929713648196356 0
"oath" 0.00929713648196356 0
"obedience" 0.00464856824098178 0.00791327055472027
"objection" 0.00464856824098178 0.00791327055472027
"oblivion" 0 0.0158265411094405
"obscurity" 0 0.0158265411094405
"observations" 0.00929713648196356 0
"observing" 0.00929713648196356 0
"obstacle" 0 0.0158265411094405
"obstinacy" 0.00464856824098178 0.00791327055472027
"officer" 0.00929713648196356 0
"offing" 0.00929713648196356 0
"oftener" 0.00929713648196356 0
"operation" 0.00929713648196356 0
"opposite" 0.00464856824098178 0.00791327055472027
"outline" 0 0.0158265411094405
"owners" 0.00929713648196356 0
"oxford" 0 0.0158265411094405
"paces" 0.00464856824098178 0.00791327055472027
"pacing" 0 0.0158265411094405
"pack" 0 0.0158265411094405
"paddle" 0.00929713648196356 0
"pagan" 0.00464856824098178 0.00791327055472027
"paints" 0 0.0158265411094405
"pan" 0.00929713648196356 0
"panes" 0 0.0158265411094405
"papers" 0.00464856824098178 0.00791327055472027
"papist" 0.00929713648196356 0
"parley" 0.00929713648196356 0
"parties" 0.00464856824098178 0.00791327055472027
"pass" 0.00929713648196356 0
"passes" 0.00464856824098178 0.00791327055472027
"passing" 0 0.0158265411094405
"paste" 0.00929713648196356 0
"pathos" 0 0.0158265411094405
"paunch" 0 0.0158265411094405
"pearl" 0 0.0158265411094405
"pearls" 0 0.0158265411094405
"pears" 0 0.0158265411094405
"peat" 0 0.0158265411094405
"pencil" 0 0.0158265411094405
"perambulator" 0 0.0158265411094405
"perceptions" 0 0.0158265411094405
"perch" 0 0.0158265411094405
"perches" 0 0.0158265411094405
"perplexity" 0.00464856824098178 0.00791327055472027
"persistency" 0 0.0158265411094405
"personality" 0 0.0158265411094405
"pestle" 0.00929713648196356 0
"petals" 0 0.0158265411094405
"phantom" 0 0.0158265411094405
"philosopher" 0 0.0158265411094405
"photograph" 0 0.0158265411094405
"pig" 0 0.0158265411094405
"pinnace" 0.00929713648196356 0
"pint" 0.00929713648196356 0
"pits" 0.00929713648196356 0
"planter" 0.00929713648196356 0
"plata" 0.00929713648196356 0
"platform" 0 0.0158265411094405
"pleasanter" 0.00929713648196356 0
"pleasantness" 0.00929713648196356 0
"plover" 0 0.0158265411094405
"poems" 0 0.0158265411094405
"poet" 0 0.0158265411094405
"poise" 0 0.0158265411094405
"pork" 0.00929713648196356 0
"precaution" 0.00464856824098178 0.00791327055472027
"precautions" 0.00929713648196356 0
"precipice" 0.00464856824098178 0.00791327055472027
"prig" 0 0.0158265411094405
"principle" 0.00929713648196356 0
"prison" 0.00929713648196356 0
"probability" 0.00929713648196356 0
"processes" 0 0.0158265411094405
"productions" 0.00929713648196356 0
"professorship" 0 0.0158265411094405
"progress" 0 0.0158265411094405
"project" 0.00929713648196356 0
"projects" 0.00929713648196356 0
"property" 0.00929713648196356 0
"proportions" 0 0.0158265411094405
"proposals" 0.00929713648196356 0
"prosperity" 0.00464856824098178 0.00791327055472027
"public" 0 0.0158265411094405
"pudding" 0 0.0158265411094405
"purples" 0 0.0158265411094405
"queens" 0 0.0158265411094405
"quiescence" 0 0.0158265411094405
"rabbit" 0 0.0158265411094405
"rabbits" 0 0.0158265411094405
"rag" 0 0.0158265411094405
"ramble" 0.00929713648196356 0
"ravens" 0.00464856824098178 0.00791327055472027
"razors" 0.00929713648196356 0
"rebel" 0.00929713648196356 0
"receiver" 0.00464856824098178 0.00791327055472027
"recourse" 0.00929713648196356 0
"refreshment" 0.00929713648196356 0
"refuge" 0.00464856824098178 0.00791327055472027
"region" 0 0.0158265411094405
"register" 0.00929713648196356 0
"reign" 0.00464856824098178 0.00791327055472027
"relationships" 0 0.0158265411094405
"religions" 0.00929713648196356 0
"repair" 0.00929713648196356 0
"reprieve" 0.00929713648196356 0
"rescue" 0.00464856824098178 0.00791327055472027
"resolve" 0.00464856824098178 0.00791327055472027
"reward" 0.00464856824098178 0.00791327055472027
"rhapsody" 0 0.0158265411094405
"ribbon" 0 0.0158265411094405
"ribs" 0 0.0158265411094405
"riches" 0.00929713648196356 0
"richness" 0.00464856824098178 0.00791327055472027
"ridicule" 0 0.0158265411094405
"riding" 0 0.0158265411094405
"rio" 0.00929713648196356 0
"risk" 0.00464856824098178 0.00791327055472027
"rites" 0.00464856824098178 0.00791327055472027
"roaring" 0.00929713648196356 0
"rollers" 0.00929713648196356 0
"roman" 0.00464856824098178 0.00791327055472027
"rome" 0 0.0158265411094405
"rook" 0 0.0158265411094405
"rover" 0.00929713648196356 0
"rowing" 0.00929713648196356 0
"ruins" 0.00929713648196356 0
"rule" 0.00929713648196356 0
"runlets" 0.00929713648196356 0
"running" 0.00929713648196356 0
"rush" 0 0.0158265411094405
"rushes" 0.00929713648196356 0
"rusk" 0.00929713648196356 0
"sack" 0.00929713648196356 0
"sacrifices" 0 0.0158265411094405
"sadness" 0 0.0158265411094405
"safe" 0.00929713648196356 0
"sale" 0.00929713648196356 0
"sanity" 0 0.0158265411094405
"savannahs" 0.00929713648196356 0
"saving" 0.00929713648196356 0
"scabbard" 0.00929713648196356 0
"scatter" 0 0.0158265411094405
"scholar" 0.00929713648196356 0
"scholarships" 0 0.0158265411094405
"science" 0 0.0158265411094405
"scotch" 0.00464856824098178 0.00791327055472027
"scrap" 0 0.0158265411094405
"scroll" 0 0.0158265411094405
"scruple" 0.00929713648196356 0
"scything" 0 0.0158265411094405
"seafaring" 0.00929713648196356 0
"seaman" 0.00929713648196356 0
"second" 0.00464856824098178 0.00791327055472027
"secrecy" 0.00464856824098178 0.00791327055472027
"sedate" 0.00929713648196356 0
"seignior" 0.00929713648196356 0
"semblance" 0 0.0158265411094405
"semi" 0.00929713648196356 0
"semicircle" 0.00929713648196356 0
"sensations" 0 0.0158265411094405
"sentence" 0 0.0158265411094405
"seriousness" 0.00929713648196356 0
"shaft" 0 0.0158265411094405
"shelf" 0.00464856824098178 0.00791327055472027
"shelves" 0.00929713648196356 0
"shipping" 0.00929713648196356 0
"shoal" 0.00929713648196356 0
"shouting" 0 0.0158265411094405
"shouts" 0.00464856824098178 0.00791327055472027
"shrunk" 0 0.0158265411094405
"shyness" 0 0.0158265411094405
"sighing" 0 0.0158265411094405
"significance" 0 0.0158265411094405
"silences" 0 0.0158265411094405
"silk" 0 0.0158265411094405
"silliness" 0 0.0158265411094405
"skelter" 0 0.0158265411094405
"slaughter" 0.00929713648196356 0
"sleeper" 0 0.0158265411094405
"slippers" 0 0.0158265411094405
"slung" 0.00929713648196356 0
"snuffling" 0 0.0158265411094405
"socks" 0 0.0158265411094405
"soldier" 0 0.0158265411094405
"solidity" 0 0.0158265411094405
"solution" 0 0.0158265411094405
"sorley" 0 0.0158265411094405
"source" 0 0.0158265411094405
"sowing" 0.00929713648196356 0
"spaces" 0 0.0158265411094405
"spanish" 0.00929713648196356 0
"spasm" 0 0.0158265411094405
"speaking" 0 0.0158265411094405
"specimen" 0 0.0158265411094405
"speculations" 0.00929713648196356 0
"spell" 0 0.0158265411094405
"spies" 0.00464856824098178 0.00791327055472027
"spritsail" 0.00929713648196356 0
"squeak" 0 0.0158265411094405
"staff" 0.00464856824098178 0.00791327055472027
"stair" 0 0.0158265411094405
"stake" 0.00464856824098178 0.00791327055472027
"stalk" 0.00929713648196356 0
"statesman" 0.00464856824098178 0.00791327055472027
"steamers" 0 0.0158265411094405
"steenie" 0 0.0158265411094405
"steerage" 0.00929713648196356 0
"sterility" 0 0.0158265411094405
"sternness" 0 0.0158265411094405
"straggling" 0.00929713648196356 0
"streak" 0 0.0158265411094405
"strip" 0 0.0158265411094405
"stuffs" 0.00464856824098178 0.00791327055472027
"stupidity" 0.00929713648196356 0
"subjection" 0.00464856824098178 0.00791327055472027
"submission" 0.00929713648196356 0
"suit" 0.00929713648196356 0
"sum" 0.00929713648196356 0
"supercargo" 0.00929713648196356 0
"supper" 0.00929713648196356 0
"survey" 0.00929713648196356 0
"suspense" 0 0.0158265411094405
"swallow" 0 0.0158265411094405
"swallows" 0 0.0158265411094405
"sweat" 0.00929713648196356 0
"sweetmeats" 0.00929713648196356 0
"swimmer" 0.00464856824098178 0.00791327055472027
"tackle" 0.00929713648196356 0
"tailor" 0.00929713648196356 0
"take" 0.00929713648196356 0
"tale" 0 0.0158265411094405
"talons" 0.00464856824098178 0.00791327055472027
"tapping" 0 0.0158265411094405
"taps" 0 0.0158265411094405
"telescope" 0 0.0158265411094405
"temptation" 0.00464856824098178 0.00791327055472027
"tendency" 0.00464856824098178 0.00791327055472027
"tenderness" 0.00464856824098178 0.00791327055472027
"teneriffe" 0.00929713648196356 0
"terms" 0.00929713648196356 0
"terraces" 0 0.0158265411094405
"terrors" 0.00929713648196356 0
"th" 0.00929713648196356 0
"thicket" 0.00929713648196356 0
"thigh" 0 0.0158265411094405
"third" 0.00929713648196356 0
"thirds" 0.00929713648196356 0
"thou" 0.00929713648196356 0
"thousands" 0.00464856824098178 0.00791327055472027
"tip" 0 0.0158265411094405
"title" 0.00929713648196356 0
"tittle" 0.00929713648196356 0
"tolstoi" 0 0.0158265411094405
"tool" 0.00464856824098178 0.00791327055472027
"tooth" 0 0.0158265411094405
"topmast" 0.00929713648196356 0
"tornado" 0.00464856824098178 0.00791327055472027
"toulouse" 0.00929713648196356 0
"tour" 0.00929713648196356 0
"trace" 0 0.0158265411094405
"trader" 0.00929713648196356 0
"traffic" 0.00929713648196356 0
"tragedy" 0 0.0158265411094405
"trail" 0 0.0158265411094405
"transports" 0.00929713648196356 0
"travellers" 0.00929713648196356 0
"travelling" 0.00464856824098178 0.00791327055472027
"trembles" 0.00464856824098178 0.00791327055472027
"tremor" 0 0.0158265411094405
"tributes" 0 0.0158265411094405
"triumphs" 0 0.0158265411094405
"trod" 0.00929713648196356 0
"troop" 0.00929713648196356 0
"trout" 0 0.0158265411094405
"tub" 0 0.0158265411094405
"tuft" 0 0.0158265411094405
"turks" 0.00929713648196356 0
"turtles" 0.00929713648196356 0
"twine" 0.00929713648196356 0
"uncle" 0 0.0158265411094405
"undertakings" 0.00929713648196356 0
"unemployment" 0 0.0158265411094405
"utensils" 0.00929713648196356 0
"vale" 0.00929713648196356 0
"vault" 0.00929713648196356 0
"vegetable" 0 0.0158265411094405
"veils" 0 0.0158265411094405
"veneration" 0.00464856824098178 0.00791327055472027
"vice" 0.00464856824098178 0.00791327055472027
"vigilance" 0 0.0158265411094405
"villain" 0 0.0158265411094405
"vine" 0 0.0158265411094405
"violet" 0 0.0158265411094405
"virgil" 0 0.0158265411094405
"virgin" 0.00464856824098178 0.00791327055472027
"visions" 0 0.0158265411094405
"visitors" 0 0.0158265411094405
"volleys" 0.00929713648196356 0
"vows" 0.00929713648196356 0
"vronsky" 0 0.0158265411094405
"waft" 0.00929713648196356 0
"waistcoats" 0.00929713648196356 0
"walter" 0 0.0158265411094405
"warmth" 0.00464856824098178 0.00791327055472027
"warrant" 0.00929713648196356 0
"wastes" 0 0.0158265411094405
"weakness" 0.00464856824098178 0.00791327055472027
"wear" 0.00464856824098178 0.00791327055472027
"wedge" 0 0.0158265411094405
"well" 0.00929713648196356 0
"widower" 0 0.0158265411094405
"willow" 0.00464856824098178 0.00791327055472027
"wills" 0.00464856824098178 0.00791327055472027
"winterton" 0.00929713648196356 0
"wishing" 0 0.0158265411094405
"wives" 0.00464856824098178 0.00791327055472027
"woodwork" 0 0.0158265411094405
"workman" 0.00929713648196356 0
"workmen" 0.00464856824098178 0.00791327055472027
"worship" 0.00464856824098178 0.00791327055472027
"writings" 0.00929713648196356 0
"x" 0.00464856824098178 0.00791327055472027
"yarn" 0.00929713648196356 0
"yesterday" 0 0.0158265411094405
"yonder" 0.00929713648196356 0
"york" 0.00929713648196356 0
"yorkshire" 0.00929713648196356 0
"abandonment" 0 0.00791327055472027
"abasement" 0 0.00791327055472027
"abatement" 0.00464856824098178 0
"ability" 0 0.00791327055472027
"abomination" 0 0.00791327055472027
"absurdity" 0 0.00791327055472027
"abusing" 0 0.00791327055472027
"accent" 0 0.00791327055472027
"access" 0.00464856824098178 0
"accommodations" 0.00464856824098178 0
"accord" 0 0.00791327055472027
"accounts" 0.00464856824098178 0
"accuracy" 0 0.00791327055472027
"acknowledgments" 0.00464856824098178 0
"acquaintances" 0.00464856824098178 0
"acquiesce" 0 0.00791327055472027
"acquiescent" 0 0.00791327055472027
"acre" 0.00464856824098178 0
"actor" 0 0.00791327055472027
"acts" 0 0.00791327055472027
"acuteness" 0 0.00791327055472027
"ad" 0.00464856824098178 0
"adhering" 0.00464856824098178 0
"administration" 0.00464856824098178 0
"admirers" 0 0.00791327055472027
"admonition" 0.00464856824098178 0
"ado" 0.00464856824098178 0
"adoration" 0 0.00791327055472027
"advance" 0 0.00791327055472027
"advancement" 0.00464856824098178 0
"advantages" 0.00464856824098178 0
"adventurer" 0.00464856824098178 0
"adventurers" 0 0.00791327055472027
"adversity" 0.00464856824098178 0
"advertisement" 0 0.00791327055472027
"affable" 0 0.00791327055472027
"affidavit" 0.00464856824098178 0
"afflictions" 0.00464856824098178 0
"affront" 0.00464856824098178 0
"afternoons" 0 0.00791327055472027
"agitations" 0 0.00791327055472027
"aglow" 0 0.00791327055472027
"agonies" 0.00464856824098178 0
"agreement" 0.00464856824098178 0
"ah" 0 0.00791327055472027
"alarm" 0.00464856824098178 0
"alcamies" 0.00464856824098178 0
"algerines" 0.00464856824098178 0
"alice" 0 0.00791327055472027
"alight" 0 0.00791327055472027
"alliance" 0 0.00791327055472027
"allowances" 0 0.00791327055472027
"aloes" 0.00464856824098178 0
"aloofness" 0 0.00791327055472027
"altar" 0 0.00791327055472027
"amazon" 0.00464856824098178 0
"ambitions" 0 0.00791327055472027
"amble" 0 0.00791327055472027
"ambush" 0.00464856824098178 0
"amendment" 0.00464856824098178 0
"amends" 0.00464856824098178 0
"americans" 0 0.00791327055472027
"amethysts" 0 0.00791327055472027
"amount" 0.00464856824098178 0
"amounting" 0.00464856824098178 0
"amusements" 0.00464856824098178 0
"anchorage" 0.00464856824098178 0
"anecdotes" 0 0.00791327055472027
"anemones" 0 0.00791327055472027
"angers" 0 0.00791327055472027
"angle" 0 0.00791327055472027
"angles" 0 0.00791327055472027
"animal" 0.00464856824098178 0
"answerable" 0.00464856824098178 0
"antagonist" 0 0.00791327055472027
"antennae" 0 0.00791327055472027
"anticipation" 0 0.00791327055472027
"antidote" 0 0.00791327055472027
"anxieties" 0.00464856824098178 0
"anyone" 0 0.00791327055472027
"apace" 0.00464856824098178 0
"apartments" 0.00464856824098178 0
